City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Avera,US,2020-11-09 03:09:17,33.19,-82.53,68.0,94,75,9.17
291,Ponta Delgada,PT,2020-11-09 03:09:17,37.73,-25.67,57.2,82,75,4.7
292,Great Falls,US,2020-11-09 03:09:18,47.5,-111.3,15.01,85,90,9.17
293,Sao Joao Da Barra,BR,2020-11-09 03:09:18,-21.64,-41.05,74.91,92,100,12.64
294,Savona,IT,2020-11-09 03:09:18,44.3,8.27,61.0,99,80,0.63
295,Leningradskiy,RU,2020-11-09 03:09:18,69.38,178.42,19.8,94,100,6.11
296,San Patricio,US,2020-11-09 03:09:18,28.02,-97.52,73.4,88,20,12.75
297,Cooma,AU,2020-11-09 03:09:18,-36.23,149.13,66.2,52,40,4.7
298,Lahaina,US,2020-11-09 03:04:25,20.88,-156.68,86.0,51,40,25.28
299,Port Hardy,CA,2020-11-09 03:09:19,50.7,-127.42,44.6,66,20,4.7
300,Mazyr,BY,2020-11-09 03:09:19,52.05,29.25,39.54,93,3,4.59
301,Pochutla,MX,2020-11-09 03:09:19,15.74,-96.47,78.01,83,31,2.28
302,Zaraza,VE,2020-11-09 03:09:19,9.35,-65.32,75.0,97,88,4.79
303,Kalmar,SE,2020-11-09 03:09:20,56.66,16.36,48.99,81,3,2.24
304,Alyangula,AU,2020-11-09 03:09:20,-13.85,136.42,93.2,52,75,11.41
305,Qaqortoq,GL,2020-11-09 03:09:20,60.72,-46.03,30.2,86,100,2.62
306,Nioro,GM,2020-11-09 03:09:20,13.35,-15.75,75.81,74,0,4.23
307,Maniitsoq,GL,2020-11-09 03:09:20,65.42,-52.9,17.94,82,99,25.43
308,Shamary,RU,2020-11-09 03:09:20,57.34,58.22,30.65,98,100,13.06
309,Severodvinsk,RU,2020-11-09 03:08:14,64.56,39.83,35.6,93,90,11.18
310,Vicuna,CL,2020-11-09 03:09:21,-30.03,-70.71,55.4,87,0,1.25
311,Rawlins,US,2020-11-09 03:04:46,41.79,-107.24,33.01,58,1,8.05
312,Pangody,RU,2020-11-09 03:09:21,65.85,74.49,21.06,98,99,7.29
313,Zig,US,2020-11-09 03:09:21,40.13,-92.77,66.0,77,1,12.75
314,Izberbash,RU,2020-11-09 03:09:21,42.57,47.86,39.2,47,0,4.47
315,Rio Gallegos,AR,2020-11-09 03:05:06,-51.62,-69.22,48.2,61,75,11.41
316,Egvekinot,RU,2020-11-09 03:09:22,66.32,-179.17,17.46,97,100,8.21
317,Praxedis Guerrero,MX,2020-11-09 03:09:22,31.37,-106.02,69.8,32,20,11.41
318,Ahuimanu,US,2020-11-09 03:09:22,21.44,-157.84,84.2,58,40,13.87
319,Kushima,JP,2020-11-09 03:09:22,31.46,131.23,64.4,48,20,4.7
320,Pemangkat,ID,2020-11-09 03:09:23,1.17,108.97,80.53,82,100,4.25
321,Bakel,SN,2020-11-09 03:09:23,14.9,-12.46,79.39,16,0,6.98
322,Port Lavaca,US,2020-11-09 03:09:23,28.61,-96.63,73.0,97,0,7.0
323,Kununurra,AU,2020-11-09 03:09:23,-15.77,128.73,100.4,33,37,5.82
324,Umm Kaddadah,SD,2020-11-09 03:09:23,13.6,26.69,70.36,26,12,14.61
325,Bangangte,CM,2020-11-09 03:09:24,5.14,10.52,60.46,100,53,2.26
326,Sakakah,SA,2020-11-09 03:09:24,29.97,40.21,64.4,59,20,10.29
327,Eten,PE,2020-11-09 03:09:24,-6.91,-79.86,62.2,85,45,10.18
328,Castro,BR,2020-11-09 03:09:24,-24.79,-50.01,64.65,70,62,7.38
329,Linjiang,CN,2020-11-09 03:09:25,41.81,126.91,33.3,64,0,10.58
330,Oyem,GA,2020-11-09 03:09:25,1.6,11.58,66.6,99,59,2.66
331,Lakhipur,IN,2020-11-09 03:09:25,26.03,90.3,71.42,82,16,9.73
332,Bonthe,SL,2020-11-09 03:09:25,7.53,-12.51,77.29,87,87,3.04
333,Martapura,ID,2020-11-09 03:09:25,-3.42,114.85,86.0,79,40,3.36
334,Oum Hadjer,TD,2020-11-09 03:09:26,13.3,19.7,73.99,24,1,8.28
335,Albania,AL,2020-11-09 03:09:26,41.0,20.0,42.8,93,0,2.86
336,Zapolyarnyy,RU,2020-11-09 03:09:26,69.42,30.81,28.4,100,100,16.11
337,Tessalit,ML,2020-11-09 03:09:26,20.2,1.01,69.78,29,7,13.13
338,Eyemouth,GB,2020-11-09 03:06:06,55.87,-2.09,46.99,95,100,1.7
339,Gorontalo,ID,2020-11-09 03:09:26,0.54,123.06,88.03,51,31,9.28
340,Upernavik,GL,2020-11-09 03:08:46,72.79,-56.15,-5.8,77,0,10.27
341,Namibe,AO,2020-11-09 03:09:27,-15.2,12.15,69.03,75,47,9.13
342,Lar,IN,2020-11-09 03:06:06,26.2,83.97,74.66,41,0,2.39
343,Daitari,IN,2020-11-09 03:06:07,21.1,85.75,71.74,55,0,4.45
344,Yuzhnyy,RU,2020-11-09 03:09:27,53.25,83.69,39.2,80,75,15.66
345,Tahta,EG,2020-11-09 03:09:27,26.77,31.5,62.6,55,0,6.93
346,Truro,GB,2020-11-09 03:09:28,50.27,-5.05,55.4,93,35,12.75
347,Okhotsk,RU,2020-11-09 03:09:28,59.38,143.3,8.51,88,7,20.92
348,Thompson,CA,2020-11-09 03:09:28,55.74,-97.86,10.4,85,90,10.29
349,Malanje,AO,2020-11-09 03:09:28,-9.54,16.34,64.27,99,99,2.64
350,Lavrentiya,RU,2020-11-09 03:09:28,65.58,-171.0,27.01,95,78,7.31
351,Manokwari,ID,2020-11-09 03:09:29,-0.87,134.08,85.17,68,100,10.65
352,Vitim,RU,2020-11-09 03:09:29,59.45,112.56,25.29,95,100,7.85
353,Akabira,JP,2020-11-09 03:09:29,43.55,142.05,35.6,86,75,8.05
354,Puerto Del Rosario,ES,2020-11-09 03:09:29,28.5,-13.86,64.4,82,0,6.93
355,Hithadhoo,MV,2020-11-09 03:09:29,-0.6,73.08,84.09,71,33,8.86
356,Yatou,CN,2020-11-09 03:09:29,37.15,122.38,54.88,39,0,12.66
357,Tatarsk,RU,2020-11-09 03:09:29,55.22,75.98,37.09,79,94,20.38
358,Komsomolskiy,UZ,2020-11-09 03:09:30,40.43,71.72,51.8,57,40,6.93
359,Slave Lake,CA,2020-11-09 03:09:30,55.28,-114.77,19.4,85,1,9.17
360,Kudahuvadhoo,MV,2020-11-09 03:09:30,2.67,72.89,83.7,72,44,6.02
361,Cayenne,GF,2020-11-09 03:09:30,4.93,-52.33,80.6,88,20,5.82
362,Miyako,JP,2020-11-09 03:09:30,39.64,141.95,48.9,49,3,17.6
363,Mumford,GH,2020-11-09 03:09:31,5.26,-0.76,78.46,85,84,5.12
364,Portland,US,2020-11-09 03:05:15,45.52,-122.68,39.2,69,1,2.98
365,Bubaque,GW,2020-11-09 03:09:31,11.28,-15.83,83.41,78,25,10.07
366,Balti,MD,2020-11-09 03:09:31,47.76,27.93,39.2,100,0,5.82
367,Geraldton,AU,2020-11-09 03:09:31,-28.77,114.6,75.2,53,40,23.04
368,Majene,ID,2020-11-09 03:09:31,-3.54,118.97,86.11,64,13,11.77
369,Arman,RU,2020-11-09 03:09:32,59.7,150.17,11.19,85,97,13.73
370,Kyren,RU,2020-11-09 03:09:32,51.68,102.14,39.76,68,0,2.28
371,Teacapan,MX,2020-11-09 03:09:32,22.55,-105.75,77.14,84,0,5.48
372,Klaksvik,FO,2020-11-09 03:09:32,62.23,-6.59,48.2,100,100,14.99
373,Stupino,RU,2020-11-09 03:09:32,54.9,38.07,30.2,86,0,8.95
374,Obihiro,JP,2020-11-09 03:09:32,42.92,143.2,41.0,75,75,9.17
375,Zubtsov,RU,2020-11-09 03:09:33,56.18,34.59,32.04,96,0,6.62
376,Xining,CN,2020-11-09 03:09:33,36.62,101.77,41.56,49,0,1.03
377,Ambilobe,MG,2020-11-09 03:09:33,-13.2,49.05,75.34,72,72,5.35
378,Buraydah,SA,2020-11-09 03:09:33,26.33,43.98,66.2,88,40,4.7
379,Anshun,CN,2020-11-09 03:09:34,26.25,105.93,58.23,46,0,5.37
380,Praia,CV,2020-11-09 03:09:34,14.92,-23.51,78.8,74,0,13.87
381,Kibaya,TZ,2020-11-09 03:09:34,-5.3,36.57,58.1,99,33,4.16
382,Faxinal,BR,2020-11-09 03:09:34,-24.0,-51.32,72.36,42,52,4.12
383,Caldwell,US,2020-11-09 03:09:34,43.66,-116.69,32.0,92,1,4.7
384,Havre-Saint-Pierre,CA,2020-11-09 03:09:35,50.23,-63.6,23.0,92,75,5.39
385,Bayji,IQ,2020-11-09 03:09:35,34.93,43.49,68.5,59,3,8.08
386,Vestmannaeyjar,IS,2020-11-09 03:09:35,63.44,-20.27,44.67,82,100,28.34
387,Atar,MR,2020-11-09 03:09:35,20.52,-13.05,82.6,16,82,5.57
388,Beni Mazar,EG,2020-11-09 03:09:35,28.5,30.8,62.31,77,25,7.23
389,Guayaramerin,BO,2020-11-09 03:09:35,-10.84,-65.36,80.11,62,88,0.96
390,Mount Gambier,AU,2020-11-09 03:09:36,-37.83,140.77,82.4,23,100,17.22
391,Roma,US,2020-11-09 03:09:36,43.21,-75.46,48.99,81,1,3.51
392,Yenagoa,NG,2020-11-09 03:09:36,4.92,6.26,76.06,93,94,2.93
393,Kangaatsiaq,GL,2020-11-09 03:09:36,68.31,-53.46,18.3,85,100,16.78
394,Tarbes,FR,2020-11-09 03:09:37,43.25,0.17,46.4,87,75,6.93
395,Santa Rosa,PH,2020-11-09 03:09:37,14.31,121.11,84.99,83,90,3.36
396,Joao Pinheiro,BR,2020-11-09 03:08:50,-17.74,-46.17,72.64,74,100,4.23
397,Lac Du Bonnet,CA,2020-11-09 03:09:37,50.25,-96.06,59.0,72,100,12.75
398,Stephenville,US,2020-11-09 03:09:37,32.22,-98.2,64.4,82,1,10.63
399,Ponca City,US,2020-11-09 03:08:29,36.71,-97.09,66.2,77,1,17.22
400,Ninh Binh,VN,2020-11-09 03:09:38,20.25,105.97,76.71,41,0,14.83
401,Corozal,CO,2020-11-09 03:09:38,9.32,-75.29,74.66,93,99,7.2
402,Barkly West,ZA,2020-11-09 03:09:38,-28.54,24.52,60.8,67,100,5.82
403,Itarema,BR,2020-11-09 03:09:39,-2.92,-39.92,80.94,77,7,18.01
404,Osoyoos,CA,2020-11-09 03:09:39,49.03,-119.45,39.2,35,0,9.17
405,Tetoiu,RO,2020-11-09 03:09:39,44.75,23.92,42.01,100,90,3.36
406,Qiryat Gat,IL,2020-11-09 03:09:39,31.61,34.76,64.0,76,8,4.0
407,Nyurba,RU,2020-11-09 03:09:39,63.28,118.33,5.52,87,59,6.08
408,Aklavik,CA,2020-11-09 03:09:40,68.22,-135.01,21.2,79,100,6.93
409,Sigli,ID,2020-11-09 03:09:40,5.38,95.96,83.3,69,97,0.96
410,Baruun-Urt,MN,2020-11-09 03:09:40,46.68,113.28,36.57,71,0,10.13
411,Khani,GE,2020-11-09 03:09:40,41.96,42.96,53.6,66,0,12.75
412,Kluang,MY,2020-11-09 03:09:41,2.03,103.33,82.4,78,20,3.36
413,Fare,PF,2020-11-09 03:09:41,-16.7,-151.02,79.3,77,82,16.6
414,Puerto Leguizamo,CO,2020-11-09 03:09:41,-0.19,-74.78,73.13,95,85,1.66
415,Vila Franca Do Campo,PT,2020-11-09 03:09:41,37.72,-25.43,57.2,82,75,4.7
416,Kailua,US,2020-11-09 03:09:41,21.4,-157.74,82.4,58,40,13.87
417,Illapel,CL,2020-11-09 03:06:11,-31.63,-71.17,56.88,70,0,1.81
418,Yaan,NG,2020-11-09 03:09:42,7.38,8.57,72.97,79,40,3.8
419,Inhambane,MZ,2020-11-09 03:09:42,-23.86,35.38,76.26,92,7,7.87
420,Smithers,CA,2020-11-09 03:09:42,54.78,-127.17,28.4,68,40,2.24
421,Charkhi Dadri,IN,2020-11-09 03:09:18,28.6,76.27,71.83,22,0,1.43
422,Siderno,IT,2020-11-09 03:09:43,38.28,16.3,43.0,73,1,7.25
423,Quatre Cocos,MU,2020-11-09 03:09:43,-20.21,57.76,77.0,88,40,11.41
424,Severo-Zadonsk,RU,2020-11-09 03:09:43,54.03,38.4,34.05,89,0,8.05
425,Alice Springs,AU,2020-11-09 03:09:44,-23.7,133.88,100.4,9,0,10.29
426,Ixtapa,MX,2020-11-09 03:09:44,20.7,-105.2,80.01,83,5,2.75
427,Tabriz,IR,2020-11-09 03:09:44,38.08,46.29,39.2,86,20,4.7
428,Gamboma,CG,2020-11-09 03:09:44,-1.88,15.86,71.11,91,100,4.29
429,Sitia,GR,2020-11-09 03:09:44,35.2,26.1,66.0,61,74,11.01
430,Barcelos,PT,2020-11-09 03:09:43,41.54,-8.62,59.0,93,75,10.29
431,Kuytun,RU,2020-11-09 03:09:45,54.34,101.5,31.8,95,28,7.07
432,Naze,JP,2020-11-09 03:09:45,28.37,129.48,73.4,56,40,17.22
433,Bamora,IN,2020-11-09 03:06:07,24.06,78.09,69.42,26,0,2.33
434,Sambava,MG,2020-11-09 03:09:45,-14.27,50.17,73.8,82,100,12.93
435,Touros,BR,2020-11-09 03:09:45,-5.2,-35.46,75.2,94,40,4.7
436,Montevideo,UY,2020-11-09 03:07:48,-34.83,-56.17,61.0,87,0,9.17
437,Menongue,AO,2020-11-09 03:09:46,-14.66,17.69,62.4,81,68,3.78
438,Port Elizabeth,ZA,2020-11-09 03:09:46,-33.92,25.57,57.2,93,0,14.99
439,Southbridge,US,2020-11-09 03:07:20,42.08,-72.03,57.0,83,0,0.96
440,Turochak,RU,2020-11-09 03:09:46,52.26,87.12,38.19,78,100,2.3
441,Papar,MY,2020-11-09 03:09:09,5.73,115.93,86.0,79,20,9.17
442,Mount Isa,AU,2020-11-09 03:09:46,-20.73,139.5,100.4,8,0,6.93
443,Vestmanna,FO,2020-11-09 03:09:47,62.16,-7.17,48.2,100,100,14.99
444,Cam Ranh,VN,2020-11-09 03:09:47,11.92,109.16,82.4,83,75,16.11
445,Kitimat,CA,2020-11-09 03:09:47,54.05,-128.65,32.0,88,96,0.92
446,Port Blair,IN,2020-11-09 03:09:47,11.67,92.75,83.79,75,45,10.83
447,Bauta,CU,2020-11-09 03:09:48,22.98,-82.55,73.4,100,75,2.24
448,San Luis,AR,2020-11-09 03:05:59,-33.3,-66.34,66.16,57,34,6.24
449,Esperance,AU,2020-11-09 03:09:48,-33.87,121.9,89.6,29,40,20.8
450,Laguna,US,2020-11-09 03:09:48,38.42,-121.42,50.0,31,5,4.7
451,Marawi,PH,2020-11-09 03:09:48,8.0,124.29,84.0,75,49,5.99
452,Sangmelima,CM,2020-11-09 03:09:49,2.93,11.98,66.47,99,100,2.51
453,Visnes,NO,2020-11-09 03:09:49,59.36,5.22,46.99,93,100,11.41
454,San Cristobal,VE,2020-11-09 03:09:49,7.77,-72.22,66.94,91,92,0.92
455,Avenal,US,2020-11-09 03:09:49,36.0,-120.13,44.01,82,13,5.99
456,Comodoro Rivadavia,AR,2020-11-09 03:09:49,-45.87,-67.5,62.6,51,0,3.36
457,Beyneu,KZ,2020-11-09 03:09:50,45.32,55.2,41.47,78,30,16.91
458,Talara,PE,2020-11-09 03:09:50,-4.58,-81.27,63.45,86,36,14.45
459,Donnacona,CA,2020-11-09 03:09:36,46.68,-71.72,37.4,86,29,3.36
460,Palasa,IN,2020-11-09 03:09:50,18.77,84.42,75.27,52,0,3.8
461,Birao,CF,2020-11-09 03:09:50,10.28,22.79,71.11,39,21,5.5
462,Mega,ET,2020-11-09 03:09:50,4.05,38.3,58.37,100,44,5.35
463,Oistins,BB,2020-11-09 03:09:51,13.07,-59.53,80.6,83,75,14.99
464,Ereymentau,KZ,2020-11-09 03:09:51,51.62,73.1,34.32,83,96,30.36
465,Maldonado,UY,2020-11-09 03:09:51,-34.67,-54.92,60.8,93,0,4.7
466,Sawang Daen Din,TH,2020-11-09 03:09:51,17.48,103.46,84.0,59,0,17.27
467,Port Augusta,AU,2020-11-09 03:09:51,-32.5,137.77,90.0,25,69,10.29
468,Nelson Bay,AU,2020-11-09 03:09:51,-32.72,152.15,68.0,42,75,12.75
469,Izmir,TR,2020-11-09 03:09:32,38.46,27.09,44.6,81,0,2.24
470,Vanimo,PG,2020-11-09 03:09:52,-2.67,141.3,86.86,63,40,6.26
471,Huarmey,PE,2020-11-09 03:09:52,-10.07,-78.15,60.98,89,40,7.45
472,Bella Union,UY,2020-11-09 03:09:52,-30.28,-57.6,68.32,81,100,14.85
473,Nantucket,US,2020-11-09 03:09:52,41.28,-70.1,48.2,87,1,3.36
474,De-Kastri,RU,2020-11-09 03:09:52,51.47,140.78,21.0,84,100,14.56
475,Berea,US,2020-11-09 03:05:06,41.37,-81.85,59.0,62,1,4.7
476,Rawson,AR,2020-11-09 03:09:53,-43.3,-65.1,65.5,67,78,12.33
477,Taunggyi,MM,2020-11-09 03:09:53,20.78,97.03,70.83,72,0,2.46
478,Evensk,RU,2020-11-09 03:09:53,61.95,159.23,11.16,88,99,11.86
479,Lasa,IT,2020-11-09 03:09:54,46.62,10.7,35.6,54,0,4.7
480,Radcliff,US,2020-11-09 03:07:01,37.84,-85.95,66.0,67,1,5.82
481,Fagersta,SE,2020-11-09 03:09:54,60.0,15.79,41.0,93,93,4.7
482,Nadym,RU,2020-11-09 03:09:54,65.53,72.52,19.44,98,100,6.33
483,Araouane,ML,2020-11-09 03:09:54,18.9,-3.53,77.67,18,0,8.3
484,Bose,IT,2020-11-09 03:09:54,45.46,8.01,51.01,82,95,1.99
485,Tjome,NO,2020-11-09 03:09:54,59.11,10.39,35.01,87,90,5.82
486,Zhengjiatun,CN,2020-11-09 03:09:55,43.51,123.51,32.59,68,0,5.61
487,Svetlogorsk,BY,2020-11-09 03:09:55,52.63,29.73,38.64,96,2,4.29
488,Borogontsy,RU,2020-11-09 03:09:55,62.67,131.17,-12.26,85,20,1.43
489,Baculin,PH,2020-11-09 03:09:55,7.45,126.58,85.35,68,53,4.54
490,Silifke,TR,2020-11-09 03:09:55,36.38,33.93,67.15,34,57,11.63
491,Alofi,NU,2020-11-09 03:09:56,-19.06,-169.92,80.6,69,75,11.41
492,Tongchuan,CN,2020-11-09 03:09:56,35.08,109.09,58.87,34,6,4.59
493,Dubti,ET,2020-11-09 03:09:56,11.74,41.09,70.52,76,4,6.04
494,Kalmunai,LK,2020-11-09 03:09:56,7.42,81.82,82.94,73,97,2.68
495,Taltal,CL,2020-11-09 03:09:56,-25.4,-70.48,59.14,69,1,3.04
496,Kavaratti,IN,2020-11-09 03:09:57,10.57,72.64,84.04,74,1,6.82
497,Rehoboth,NA,2020-11-09 03:09:57,-23.32,17.08,56.95,53,29,4.94
498,Port Hedland,AU,2020-11-09 03:09:57,-20.32,118.57,91.4,46,0,16.11
499,Fairlie,GB,2020-11-09 03:09:57,55.76,-4.86,48.99,94,100,6.91
500,Kathmandu,NP,2020-11-09 03:05:38,27.72,85.32,55.4,82,20,2.24
501,Nouakchott,MR,2020-11-09 03:09:57,18.09,-15.98,75.2,69,2,9.17
502,Spring Valley,US,2020-11-09 03:09:57,36.11,-115.25,51.8,29,40,8.05
503,Chilca,PE,2020-11-09 03:09:58,-12.52,-76.74,62.6,82,0,10.29
504,Mogadouro,PT,2020-11-09 03:09:58,41.34,-6.71,51.01,95,28,3.8
505,Palana,RU,2020-11-09 03:09:58,59.12,159.97,25.23,89,0,13.87
506,Liverpool,GB,2020-11-09 03:05:45,53.41,-2.98,52.0,100,88,5.82
507,Kapoeta,SS,2020-11-09 03:09:58,4.77,33.59,74.32,76,81,8.14
508,Itupiranga,BR,2020-11-09 03:09:58,-5.13,-49.33,76.93,86,12,1.66
509,Francisco Sa,BR,2020-11-09 03:09:59,-16.48,-43.49,71.15,79,7,7.23
510,Yar-Sale,RU,2020-11-09 03:09:59,66.83,70.83,18.41,97,96,7.25
511,Pokhara,NP,2020-11-09 03:10:00,28.23,83.98,70.21,35,0,2.33
512,Velykyy Burluk,UA,2020-11-09 03:10:00,50.04,37.4,43.11,83,72,7.34
513,Bilma,NE,2020-11-09 03:10:00,18.69,12.92,66.67,40,0,16.53
514,Changli,CN,2020-11-09 03:10:00,39.7,119.15,54.27,33,0,10.89
515,Savannah Bight,HN,2020-11-09 03:10:00,16.45,-85.85,81.99,76,24,16.08
516,Kieta,PG,2020-11-09 03:10:01,-6.22,155.63,84.0,73,60,4.94
517,Ucluelet,CA,2020-11-09 03:05:09,48.93,-125.55,37.0,81,78,3.0
518,Kimry,RU,2020-11-09 03:10:01,56.87,37.35,31.84,96,0,7.87
519,Freeport,US,2020-11-09 03:08:59,40.66,-73.58,62.6,71,1,3.47
520,Lampang,TH,2020-11-09 03:10:01,18.33,99.5,84.0,65,20,4.7
521,Qasigiannguit,GL,2020-11-09 03:10:02,68.82,-51.19,14.0,61,100,4.7
522,Coihaique,CL,2020-11-09 03:09:24,-45.58,-72.07,53.6,66,0,3.36
523,Homer,US,2020-11-09 03:10:02,59.64,-151.55,41.0,75,90,25.28
524,Strezhevoy,RU,2020-11-09 03:10:03,60.73,77.59,32.0,97,75,8.95
525,Piacabucu,BR,2020-11-09 03:10:03,-10.41,-36.43,75.31,84,4,8.68
526,Pachino,IT,2020-11-09 03:10:03,36.72,15.09,57.99,84,21,5.01
527,Rushden,GB,2020-11-09 03:10:03,52.29,-0.6,53.01,92,65,5.1
528,Tautira,PF,2020-11-09 03:10:03,-17.73,-149.15,80.6,65,90,11.41
529,Porto Novo,BJ,2020-11-09 03:10:04,6.5,2.6,80.6,88,20,5.82
530,Fort Nelson,CA,2020-11-09 03:10:04,58.81,-122.7,14.0,92,75,2.35
531,Bure,ET,2020-11-09 03:10:04,10.7,37.07,56.21,86,96,5.73
532,Worthington,US,2020-11-09 03:10:04,40.09,-83.02,62.6,63,1,4.7
533,Dabat,ET,2020-11-09 03:10:05,12.98,37.77,51.58,74,33,3.2
534,Chardara,KZ,2020-11-09 03:10:05,41.25,67.97,49.05,72,51,3.09
535,Pangai,TO,2020-11-09 03:10:05,-19.8,-174.35,80.6,78,20,6.93
536,Chapais,CA,2020-11-09 03:10:05,49.78,-74.85,39.2,100,90,4.7
537,Ikungi,TZ,2020-11-09 03:10:05,-5.13,34.77,59.86,91,43,11.36
538,Ajaccio,FR,2020-11-09 03:10:06,42.0,8.92,50.0,93,0,8.05
539,Verkhoyansk,RU,2020-11-09 03:10:06,67.54,133.38,-23.84,82,1,1.9
540,Saquena,PE,2020-11-09 03:10:06,-4.67,-73.52,74.39,95,100,1.74
541,Neutraubling,DE,2020-11-09 03:10:06,48.98,12.2,33.01,92,90,1.23
542,Mchinji,MW,2020-11-09 03:08:05,-13.8,32.88,70.05,51,51,7.02
543,Bitam,GA,2020-11-09 03:10:07,2.08,11.5,66.72,98,76,2.62
544,Petropavlovsk-Kamchatskiy,RU,2020-11-09 03:10:07,53.05,158.65,33.8,47,0,4.47
545,Mersing,MY,2020-11-09 03:10:07,2.43,103.84,80.6,88,20,2.24
546,Shubarkuduk,KZ,2020-11-09 03:10:07,49.14,56.49,43.77,78,100,17.38
547,Lakshmipur,BD,2020-11-09 03:10:08,22.95,90.83,76.78,68,0,7.52
548,Dhidhdhoo,MV,2020-11-09 03:10:08,6.88,73.1,82.96,79,4,12.1
549,Kandi,BJ,2020-11-09 03:10:08,11.13,2.94,72.59,26,99,3.31
550,Poum,NC,2020-11-09 03:10:08,-20.23,164.02,75.97,71,40,12.88
551,Medvedok,RU,2020-11-09 03:10:08,57.39,50.04,31.93,94,89,12.53
552,Anuradhapura,LK,2020-11-09 03:10:09,8.36,80.42,77.74,90,100,6.26
553,Okha,RU,2020-11-09 03:10:09,53.57,142.95,26.85,96,100,24.87
554,Usinsk,RU,2020-11-09 03:10:09,65.99,57.53,26.76,98,100,13.06
555,Lorengau,PG,2020-11-09 03:10:09,-2.02,147.27,84.76,67,46,4.63
556,Eskil,TR,2020-11-09 03:10:09,38.4,33.41,43.88,74,0,1.61
557,Acapulco,MX,2020-11-09 03:10:10,16.86,-99.89,80.6,83,40,4.7
558,Zalantun,CN,2020-11-09 03:10:10,48.0,122.72,24.89,70,0,10.51
559,Kopervik,NO,2020-11-09 03:10:10,59.28,5.31,46.99,93,100,11.41
560,San Borja,BO,2020-11-09 03:10:10,-14.82,-66.85,80.92,52,0,1.7
561,Ingham,US,2020-11-09 03:10:10,42.6,-84.38,60.01,67,1,5.82
562,Lufilufi,WS,2020-11-09 03:10:10,-13.87,-171.6,78.8,94,90,9.17
563,Rio Grande,BR,2020-11-09 03:10:11,-32.03,-52.1,63.68,86,100,12.71
564,Quang Ngai,VN,2020-11-09 03:10:11,15.12,108.8,77.81,82,67,16.84
565,Dunhua,CN,2020-11-09 03:10:11,43.37,128.24,27.48,71,0,15.17
566,Kota Bahru,MY,2020-11-09 03:10:11,6.13,102.24,75.2,94,40,2.24
567,Clyde River,CA,2020-11-09 03:10:11,70.47,-68.59,-0.4,77,1,19.46
568,Mae Sai,TH,2020-11-09 03:10:11,20.43,99.88,80.01,73,0,11.41
569,Broken Hill,AU,2020-11-09 03:10:12,-31.95,141.43,87.8,23,40,13.87
570,Dudinka,RU,2020-11-09 03:10:12,69.41,86.18,24.8,92,40,17.9
571,Guiratinga,BR,2020-11-09 03:10:12,-16.35,-53.76,75.51,73,47,3.67
572,Acajutla,SV,2020-11-09 03:10:12,13.59,-89.83,71.01,100,80,3.91
573,Warri,NG,2020-11-09 03:10:13,5.52,5.75,75.36,95,40,1.61
574,Moron,AR,2020-11-09 03:10:13,-34.65,-58.62,70.0,67,100,5.99
575,Tezu,IN,2020-11-09 03:10:13,27.92,96.17,77.86,33,0,1.25
576,Dakoro,NE,2020-11-09 03:10:13,14.51,6.76,70.95,27,0,10.74
577,Abalak,RU,2020-11-09 03:10:13,58.13,68.59,31.69,99,100,13.98
578,Mitsamiouli,KM,2020-11-09 03:10:13,-11.38,43.28,79.86,78,99,13.49
579,Lodwar,KE,2020-11-09 03:10:14,3.12,35.6,79.95,59,40,7.52
580,Santa Cruz,BO,2020-11-09 03:08:56,-17.8,-63.17,75.2,73,0,4.7
581,Coahuayana,MX,2020-11-09 03:07:13,18.73,-103.68,75.11,87,10,2.08
